Plant url,Common name,Common Name - MBG,Botanical name,Botanical Name - MBG,Type,Family,Native range,Zone,Zone low,Zone high,Height,Height low,Height high,Unit,Spread,Spread low,Spread high,Unit,Bloom Time,Bloom Description,Sun,Water,Maintenance,Suggested Use,Flower,Attracts,Fruit,Leaf,Other,Tolerate,Culture,Noteworthy characteristics,Problems,Garden uses,Hummingbirds,Butterflies,Birds,Erosion,Rabbit,Black Walnut,Drought,Clay Soil,Deer,Dry Soil,Shallow-Rocky Soil,Heavy Shade,Wet Soil,Air Pollution
Not found,3-N-1 Cherry,0,Prunus Avium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Carolina Cherry Laurel,0,Prunus Caroliniana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Flowering Plum,0,Prunus Cerasifera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=292740&isprofile=1&basic=Almond,Almond, sweet almond bush ,Prunus Dulcis,Aloysia virgata , Herbaceous perennial, Verbenaceae, South America, 8 to 11, 8 , 11, 5.00 to 15.00 feet, 5.00 ,15.00,feet, 3.00 to 8.00 feet, 3.00 ,8.00,feet, July to frost, White, Full sun, Dry to medium, High,, Fragrant,,,,, Drought,"
Culture
Prefers medium to dry, well-draining soil in full sun. Tolerant of occasional drought and poor soil. Best growth and flowering in fertile soils. Reliably winter hardy in Zones 8-11. Cultivation of this plant is dependent on the hardiness zone it is grown in. In warmer climates (Zones 10-11, possibly 9) this plant can be grown as a small, multi-trunked tree or large shrub. Vigorous pruning can keep the size and shape of this plant in check, as well as increase the number of blooms. Aloysia virgata is very sensitive to temperature, and even a mild frost can cause complete defoliation. Otherwise it is evergreen. In cooler climates (Zones 8-9, possibly 7) after a full season of growth, this plant can be cut back in a similar manner to a herbaceous perennial. Deadheading throughout the growing season will ensure continuous blooming, and pinching can keep the shape in check. In colder climates (Zones 6 or 7 and below), this plant must be grown in a container and brought indoors for the winter. After the first frost, the leaves will drop and the plant can be kept dormant in the same container in a dark, cool (60 F) area. Water sparingly. This plant can also be kept active through the winter if placed in a warm, sunny location inside before the first frost. However, white flies and spider mites can be issues when kept indoors in leaf.
","
Noteworthy Characteristics
Aloysia virgata, commonly known as sweet almond bush is fast growing, woody shrub or small tree native to northern Argentina. In climates where it does not die back in the winter, it can grow up to 15' tall. Its habit is upright to slightly arching, with long, thin branches. Slightly glossy, dark green leaves, ovate to lanceolate in shape, are oppositely arranged along the branches. Grown for its extremely fragrant white blooms, which emerge from the ends of new growth on clusters of flowering spikes. On hot, summer evenings, the fragrance can permeate the whole garden.Genus name honors Maria Louisa (d. 1819), princess of Parma and wife of King Carlos IV of Spain.The specific epithet virgata refers to the long, thin branches of this plant.The common name refers to the fragrance of the blooms, which has a sweet odor reminiscent of almonds.
","
Problems
No serious insects or disease problems when planted outdoors. Specimens kept indoors are highly susceptible to white fly, spider mite, and aphid infestations. Over watering or poorly draining soil can cause root rot.
","
Garden Uses
Where hardy, use as a summer blooming small tree, large shrub, or large perennial. Hard pruning and deadheading is encouraged to control its shape, as the fragrant blooms only form on new growth. Use in containers, rock gardens, or sunny borders.
",0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286443&isprofile=1&basic=Cherry+Laurel,Cherry Laurel, cherry laurel ,Prunus Laurocerasus,Prunus caroliniana , Broadleaf evergreen, Rosaceae, Southern United States, 7 to 10, 7 , 10, 15.00 to 20.00 feet, 15.00 ,20.00,feet, 10.00 to 15.00 feet, 10.00 ,15.00,feet, February to April, White, Full sun to part shade, Medium, Low," Hedge, Flowering Tree, Naturalize", Showy, Birds, Showy,,, Drought,"
Culture
Best in moist but well-drained soils in full sun to part shade.  Established plants have good drought tolerance.  Propagate by cuttings, root suckers or seed.   Will self-seed in the landscape.
","
Noteworthy Characteristics
Prunus caroliniana, commonly called cherry laurel, is an evergreen tree or large shrub that is native to low woods, fields and thickets from southeastern North Carolina to Florida west to Arkansas, Louisiana and Texas.  It is most often seen growing 15-20' tall but may rise in tree form to as much as 40' tall.  Glossy,  lanceolate-oblong dark green leaves (to 2-4"" long) have pointed tips.  Fragrant white flowers (each to 3/16"" across) bloom in dense racemes (2-3"" long) in late winter to early spring (February to April).  Flowers (each to 5/16"" long) are followed by green fruits which initially turn reddish purple before ripening in fall to shiny black. Birds love the fruit.Genus name from Latin means plum or cherry tree.Specific epithet means from North Carolina or South Carolina.
","
Problems
No serious insect or disease problems.  Leaves contain high quantities of prussic acid (cyanide) and must never be eaten.   Borers can be a problem particularly with trees under stress.  Watch for mites.
","
Garden Uses
Specimen, hedge, windbreak or screen.
",0,0,1,0,0,0,1,0,0,0,0,0,0,0
Not found,Portugal Laurel,0,Prunus Lusitanica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Amur Choke Cherry,0,Prunus Maackii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Multi Variety Peach Tree,0,Prunus Persica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=252653&isprofile=1&basic=Nectarine,Nectarine, dwarf nectarine ,Prunus Persica var. nucipersica,Prunus persica var. nectarina 'Mericrest' , Fruit, Rosaceae,, 5 to 8, 5 , 8, 8.00 to 10.00 feet, 8.00 ,10.00,feet, 8.00 to 10.00 feet, 8.00 ,10.00,feet, April, Pink, Full sun, Medium, High, Flowering Tree, Showy, Birds," Showy, Edible",,,,"
Culture
Best grown in average, medium moisture, well-drained soil in full sun. Self pollinating. Benefits from regular watering, fertilization and pruning. Plant in full sun in a site where periodic chemical spraying will not pose any problems to adjacent sites. Avoid planting nectarine trees in the same soil where other stone fruits have recently grown. Dwarf trees may be planted as close as 10' apart.
","
Noteworthy Characteristics
Prunus persica, commonly called peach, is native to China. It is grown for its luscious fruit but some cultivars are grown chiefly for there flowers and produce inedible fruit. Species trees grow up to 25' tall and wide but peach trees sold in commerce today are grafted to rootstocks which control the size of the tree. Dwarf trees bear standard size fruit, but have the advantage of fitting into smaller sites and being more manageable (easier pruning, spraying and harvesting).

Var. nectarina, commonly called nectarine, is basically a smooth-skinned peach. Nectarine trees sold in commerce today are also grafted to rootstocks which controls the size of the tree.Genus name from Latin means plum or cherry tree.Specific epithet means Persia. Prunus persica reached Europe from China through Persia.'Mericrest' produces soft pink blossoms in early spring are followed by medium to large freestone nectarines with bright yellow flesh and fuzzless, yellow skin blushed with red. Fruit ripens in early to mid August (USDA Zone 5). Dwarf trees produce standard-sized fruit, but have the obvious advantages of fitting into smaller sites and being more manageable (i.e., easier pruning, spraying and harvesting). The tree growing at the Kemper Center was grafted to a dwarf rootstock which results in a very small tree typically growing to only 8-10' tall.  'Mericrest' is also available in commerce as a standard-sized tree (grafted to a standard rootstock) which typically grows 12-15' tall.
","
Problems
Nectarines are susceptible to a large number of serious pest problems. A regular regimen of chemical spraying is needed in order to insure harvesting a good crop. Potential disease problems include peach leaf curl, brown rot, bacterial leaf spot and canker. Potential insect problems include peach tree borer, plum curculio, oriental fruit moth, root nematodes, mites and aphids. Very cold winter temperatures and late spring frosts often cause significant damage to the buds/flowers of nectarines.'Mericrest' is noted for its cold hardiness.
","
Garden Uses
Nectarines are grown almost exclusively for their fruit crop. Attractive early spring bloom is a nice bonus.Dwarf trees fit into small places and are ideal for a sunny spot in the back yard.
",0,0,1,0,0,0,0,0,0,0,0,0,0,0
Not found,3-N-1 Plum,0,Prunus Salicina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Nanking Flowering Cherry,0,Prunus Tomentosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Rose Tree of China,0,Prunus Triloba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Choke Cherry Bush,0,Prunus Virginiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=277491&isprofile=1&basic=Mexican+Flame+Vine,Mexican Flame Vine, Mexican flame vine ,Pseudogynoxys Chenopodioides,Pseudogynoxys chenopodioides , Vine, Asteraceae, Tropical South America, 9 to 10, 9 , 10, 6.00 to 12.00 feet, 6.00 ,12.00,feet, 3.00 to 6.00 feet, 3.00 ,6.00,feet, June to October, Orange aging to red, Full sun, Medium, Medium, Annual, Showy,,, Evergreen, Winter Interest, Drought,"
Culture
Winter hardy to USDA Zones 9-10 (possibly Zone 8 with winter mulch protection).  Grow in average to organically rich, medium moisture, well-drained soils in full sun.  Tolerates some light shade, particularly in hot summer climates.  Tolerates short periods of drought once established.  Best with consistent moisture.  Stems root in the soil where they touch the ground.  May be grown from seed.  Where not winter hardy, this vine may be grown as an annual due in part to its rapid growth rate.  Seed can easily be collected from the plant when ripe for planting in spring of the following year.  Cuttings may also be taken.  Potted plants may be overwintered indoors.  If not given a support on which to grow, plants will grow in a sprawling shrub-like form.
","
Noteworthy Characteristics
Pseudogynoxys chenopodioides commonly called Mexican flame vine, is a smooth-stemmed vine that features alternate arrowhead-shaped evergreen leaves and a late spring-to-fall bloom of orange daisy-like flowers.  It is native to Mexico.  Flowers (each to 1"" diameter) appear in clusters.  Orange flower color gradually ages to red.  Flowers are followed by small dandelion-like puffs of seed.  Evergreen leaves (to 4"" long) are deep green with serrated edges.  Where winter hardy, this vine will grow to 12' (less frequently to 20') long.   As an annual it will grow smaller.  Flowers are attractive to butterflies and bees.  Synonymous with and formerly known as Senecio confusus.
","
Problems
No serious insect or disease problems.
","
Garden Uses
Ornamental vine cultivated for its attractive flowers.  Best grown on a structure such as a chain link fence, trellis, arch or upright post.  Drape from hanging baskets.    Where not winter hardy,  it may be grown as an annual.
",0,0,0,0,0,0,1,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285009&isprofile=1&basic=Douglas+Fir,Douglas Fir, Douglas fir ,Pseudotsuga Menziesii,Pseudotsuga menziesii , Needled evergreen, Pinaceae, Southwestern British Columbia to western central California, 4 to 6, 4 , 6, 40.00 to 80.00 feet, 40.00 ,80.00,feet, 12.00 to 20.00 feet, 12.00 ,20.00,feet, Non-flowering, Non-flowering, Full sun, Medium to wet, High,,,,, Evergreen, Winter Interest,,"
Culture
Best grown in medium to wet, well-drained soils in full sun. Does best in locations with abundant air and soil moisture. A good tree for northern and northwestern climates, but not for areas such as St. Louis where hot and humid summers with periods of drought are common.
","
Noteworthy Characteristics
Pseudotsuga menziesii, commonly called Douglas fir, is a very large conifer that grows 50-80' tall in cultivation, but to 300+' tall in the wild. Unique forked cone bracts distinguish this tree from all other conifers. The species is indigenous to coastal areas and up to 5500' in elevation in the mountains from British Columbia south to central California. Cones (to 4.5"" long) are pendulous with protruding trident-shaped bracts. Flat, linear, spirally-arranged, dark green needles (to 1.5"" long) with white banding beneath. Fallen or plucked needles leave raised circular leaf scars on the twigs. Needles are fragrant when bruised. Narrow pyramidal shape with branching to the ground when young. Trees become more cylindrical with age as they lose their lower branching, with older trees typically having branching only on the top 1/3 of the tree. This is an important timber tree in the Pacific Northwest. Pseduotsuga menziesii var. glauca is the Rocky Mountain variety of this tree. It grows at higher elevations (to 9500') with a slower growth rate, and has shorter cones (to 3""), blue-green needles and better winter hardiness. Var. glauca is the commonly cultivated variety of this tree for areas outside of the Pacific Northwest, and is clearly a better selection for midwestern climates than the species because of its better cold tolerance (species is hardy to USDA Zone 6, but var. glauca is hardy to Zone 4). Synonymous with and sometimes called Pseudotsuga taxifolia.Genus name comes from the Greek words pseudo meaning false and Tsuga meaning hemlock.Specific epithet honors Scottish naval surgeon and botanist Archibald Menzies (1754-1842).
","
Problems
No serious insect or disease problems when grown in the proper environment.
","
Garden Uses
This is one of the largest trees in the world... a great timber tree and a great forest tree, but not really a great landscape tree for cities or towns. Growth of this magnificent tree should probably not be attempted in the St. Louis area.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282872&isprofile=1&basic=Strawberry+Guava,Strawberry Guava, yellow strawberry guava ,Psidium Cattleianum,Psidium littorale , Fruit, Myrtaceae, Brazil, 9 to 10, 9 , 10, 3.00 to 6.00 feet, 3.00 ,6.00,feet, 2.00 to 3.00 feet, 2.00 ,3.00,feet, April to May, White, Full sun, Medium, High,," Showy, Fragrant",," Showy, Edible",,,,"
Culture
Tropical to sub-tropical plant which should be grown in containers in the St. Louis area in full sun. Tolerates some light shade. Reliably winter hardy to USDA Zone 9 (withstands winter temperatures of no less than 20 degrees F.). Place container outdoors in a sunny location from spring to fall and bring inside in winter. Self-fruitful, but better cross-pollination with resultant heavier fruiting may occur with more than one plant.
","
Noteworthy Characteristics
Psidium littorale, commonly called strawberry guava, is an evergreen, tropical to sub-tropical small fruiting tree or multi-stemmed shrub which is native to Brazil. In the wild, this plant is primarily shrubby in appearance and typically grows from 10-15’ (sometimes to 25’) tall. In the St. Louis area where it must be grown in containers, it will probably grow no taller than 6’. Grown primarily for its fragrant white spring flowers, its greenish-gray to yellowish-brown bark and its spicy sweet berry-like fruit. White flowers with numerous stamens appear in spring. Flowers are edible and may be used as a garnish. Flowers give way in summer to dark red guava fruits (1-1.5” diameter) which have white flesh and a sweet but tangy strawberry-guava flavor. Fruits may be eaten fresh off the plant or used in jellies or juices. Elliptic to obovate, glossy green leaves (to 3” long) emerge bronze. Synonymous with Psidium cattleianum.Genus name comes from the Greek word psidion meaning pomegranate.Specific epithet means of the seashore.
","
Problems
No serious insect or disease problems. Guava moth, fruit fly and whitefly can be sometime pests in subtropical outdoor plantings. For more information see: Problems Common to Many Indoor Plants
","
Garden Uses
Container plant which must be brought inside in winter in the St. Louis area. In Zones 9 and 10, it may be grown for fruit production or as an ornamental in shrub borders or as an informal hedge or screen.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Pink Guava,0,Psidium Guajava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Alexander Palm,0,Ptychosperma Elegans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286202&isprofile=1&basic=Pasque+Flower,Pasque Flower, Haller's pasque flower ,Pulsatilla Vulgaris,Pulsatilla halleri , Herbaceous perennial, Ranunculaceae, Alps, 5 to 7, 5 , 7, 0.75 to 1.00 feet, 0.75 ,1.00,feet, 0.75 to 1.00 feet, 0.75 ,1.00,feet, April to May, Violet blue, Full sun to part shade, Medium, Low,, Showy,, Showy,,, Rabbit,"
Culture
Winter hardy to USDA Zones 5-7 where it is best grown in fertile, humusy, gritty, medium to moist, well-drained soils in full sun to light shade.  Good soil drainage is essential.  Best performance occurs in climates with moderate summer temperatures and low humidity.  Plants require consistent moisture in climates with hot summer temperatures and may be short-lived in areas south of USDA Zone 7.  Plants are best left undisturbed once established
","
Noteworthy Characteristics
Pulsatilla halleri, commonly known as alpine pasque flower, is an herbaceous perennial that typically matures to 8-12” tall.  It is native to mountain meadows, slopes and grassy hills from the Alps in central Europe to Crimea and the Caucasus.  Rich, solitary, scapose, shallow bell-shaped, upright, almost crocus-like, violet-blue flowers (to 2 1/2” across) bloom in spring atop stems rising to 6-8” tall.  Flowers bloom as the pinnate basal leaves (2-6” long) begin to unfurl.  Each leaf contains 3-5 pinnatifid leaflets with oblong lance-shaped lobes plus a long-stalked terminal leaflet.  Leaves and stems are covered with long silky hairs. Flowers are followed by fluffy ornamental seedheads.  

Pasque comes from Old French for Easter in reference to the spring bloom time.  

Anemone halleri is a synonym and former name for this plant.Genus name comes from Latin meaning sway as the flowers sway in the wind.Specific epithet honors German botanist Hans Hallier (1868-1932).
","
Problems
No serious insect or disease problems.
","
Garden Uses
Rock gardens.  Border fronts.  Alpine slopes/meadows.  Prairie areas.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=271127&isprofile=1&basic=Pomegranate,Pomegranate, yarrow ,Punica Granatum,Achillea millefolium 'Pomegranate' , Herbaceous perennial, Asteraceae,, 4 to 8, 4 , 8, 1.50 to 2.00 feet, 1.50 ,2.00,feet, 1.50 to 2.00 feet, 1.50 ,2.00,feet, June to September, Magenta, Full sun, Dry to medium, Low, Naturalize," Showy, Good Cut, Good Dried", Butterflies,,,," Deer, Drought, Dry Soil, Air Pollution","
Culture
Best grown in lean, dry to medium, well-drained sandy loams in full sun. Plants do well in average garden soils and tolerate poor soils as long as drainage is good. Plants also tolerate hot, humid summers and drought. If grown ornamentally, plants are best sited in locations protected from strong winds. Plant stems tend to flop, particularly in hot, humid climates such as St. Louis and/or if grown in moist, rich soils. Consider cutting back plant stems in late spring before flowering to reduce overall plant height. Cutting plants back to lateral flower buds after initial flowering will tidy the planting and encourage additional bloom. Plants may also be cut back to basal foliage after bloom. Divide clumps as needed (every 2-3 years) to maintain vitality of the planting. Plants spread aggressively by rhizomes and self-seeding, and can naturalize into substantial colonies if left unchecked.
","
Noteworthy Characteristics
Achillea millefolium, commonly called common yarrow, is a rhizomatous, spreading, upright to mat-forming perennial that is considered by many to be an aggressive weed. Common yarrow from Europe and Asia was originally introduced to America in colonial times, and has since naturalized throughout the U. S. primarily along roadsides, fields, waste areas and lawns. These species plants are noted for producing deeply-dissected, fern-like, aromatic, medium green foliage and tiny, long-lasting, white flowers that appear in dense, flattened, compound corymbs (to 2-4” across) throughout the summer on stems typically rising 2-3’ tall. Foliage has a strong, somewhat spicy aroma that persists when used in dried arrangements. Species plants are uncommonly sold in commerce, however. It is the cultivars and hybrids of common yarrow, most of which have stronger stems, more upright habits and larger flowers, that have become popular flowering plants for ornamental gardens. Cultivars also extend the range of flower colors to include pinks, reds, creams, yellows and bicolor pastels.Genus name is in reference to Achilles, hero of the Trojan Wars in Greek mythology, who used the plant medicinally to stop bleeding and to heal the wounds of his soldiers.Specific epithet means thousand-leaved in reference to the foliage.Common yarrow has a large number of additional common names, including milfoil, thousandleaf, soldier’s woundwort, bloodwort, nose bleed, devil’s nettle, sanguinary, old-man’s-pepper and stenchgrass.‘Pomegranate’ is a rhizomatous, spreading, upright yarrow that is noted for its bright magenta flowers, ferny aromatic foliage, compact size and vigorous growing habit. It is a naturally-occurring cultivar that was discovered in 2003 growing within a population of Achillea millefolium 'Summer Pastels'. Flowers appear in dense, flattened clusters (compound corymbs to 2-4” across) over a long summer bloom period on compact stems rising to 18-24” tall. Flower color holds well as flowers mature. Deeply-dissected, fern-like, aromatic, medium green leaves have a somewhat spicy aroma which may persist when used in dried arrangements. U.S. Plant Patent PP20,763 was issued on February 16, 2010. 'Pomegranate' is a member of the Tutti Frutti Series of yarrows that have been developed in The Netherlands. Other Tutti Frutti Series cultivars include 'Apricot Delight' (apricot flowers), 'Pineapple Mango' (yellow/salmon flowers), 'Pink Grapefruit' (rose flowers) and 'Wonderful Wampee' (pale pink flowers).
","
Problems
Stem rot, powdery mildew and rust are occasional disease problems. Plant stems are weak and lodge easily. If grown ornamentally, plants can develop into a tangled mass of stems and foliage by mid to late summer if not cut back. Strong summer rain storms with high winds can easily flatten exposed plantings. May spread somewhat aggressively.‘Pomegranate’ has more compact stems and may be better able to deal with nasty summer weather than taller A. millefolium varieties.
","
Garden Uses
Cottage gardens, wild gardens, meadows, prairies and naturalized areas. Good fresh cut or dried flower.Grows well in containers.
",0,1,0,0,0,0,1,0,1,1,0,0,0,1
Not found,Clustered Mountain Mint,0,Pycnanthemum Muticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=277491&isprofile=1&basic=Flame+Vine,Flame Vine, Mexican flame vine ,Pyrostegia Venusta,Pseudogynoxys chenopodioides , Vine, Asteraceae, Tropical South America, 9 to 10, 9 , 10, 6.00 to 12.00 feet, 6.00 ,12.00,feet, 3.00 to 6.00 feet, 3.00 ,6.00,feet, June to October, Orange aging to red, Full sun, Medium, Medium, Annual, Showy,,, Evergreen, Winter Interest, Drought,"
Culture
Winter hardy to USDA Zones 9-10 (possibly Zone 8 with winter mulch protection).  Grow in average to organically rich, medium moisture, well-drained soils in full sun.  Tolerates some light shade, particularly in hot summer climates.  Tolerates short periods of drought once established.  Best with consistent moisture.  Stems root in the soil where they touch the ground.  May be grown from seed.  Where not winter hardy, this vine may be grown as an annual due in part to its rapid growth rate.  Seed can easily be collected from the plant when ripe for planting in spring of the following year.  Cuttings may also be taken.  Potted plants may be overwintered indoors.  If not given a support on which to grow, plants will grow in a sprawling shrub-like form.
","
Noteworthy Characteristics
Pseudogynoxys chenopodioides commonly called Mexican flame vine, is a smooth-stemmed vine that features alternate arrowhead-shaped evergreen leaves and a late spring-to-fall bloom of orange daisy-like flowers.  It is native to Mexico.  Flowers (each to 1"" diameter) appear in clusters.  Orange flower color gradually ages to red.  Flowers are followed by small dandelion-like puffs of seed.  Evergreen leaves (to 4"" long) are deep green with serrated edges.  Where winter hardy, this vine will grow to 12' (less frequently to 20') long.   As an annual it will grow smaller.  Flowers are attractive to butterflies and bees.  Synonymous with and formerly known as Senecio confusus.
","
Problems
No serious insect or disease problems.
","
Garden Uses
Ornamental vine cultivated for its attractive flowers.  Best grown on a structure such as a chain link fence, trellis, arch or upright post.  Drape from hanging baskets.    Where not winter hardy,  it may be grown as an annual.
",0,0,0,0,0,0,1,0,0,0,0,0,0,0
Not found,3-N-1 Pear,0,Pyrus Communis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,3-N-1 Asian Pear,0,Pyrus Pyrifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280732&isprofile=1&basic=Sawtooth+Oak,Sawtooth Oak, sawtooth oak ,Quercus Acutissima,Quercus acutissima , Tree, Fagaceae," China, Korea, Japan, Himalayas", 6 to 9, 6 , 9, 40.00 to 60.00 feet, 40.00 ,60.00,feet, 40.00 to 60.00 feet, 40.00 ,60.00,feet, March to April, Yellowish-green, Full sun, Medium, Low, Shade Tree, Insignificant,, Showy, Good Fall,, Drought,"
Culture
Best grown in rich, humusy, medium moisture, well-drained soils in full sun. Adapts to a wide range of soils. Tolerant of heat and humidity. First respectable crops of acorns may occur as early as 10 years. May not be reliably winter hardy throughout the St. Louis area (particularly young trees).
","
Noteworthy Characteristics
Quercus acutissima, commonly called sawtooth oak, is a medium sized deciduous oak that is included in a section called the ""Cerris"" group, which has traits that are somewhat intermediate between the red and white oak sections. It typically grows 40-60’ tall with a broad-spreading, rounded crown. Gray to black bark develops corky ridging with age. It is native to China, Korea and Japan. Insignificant monoecious yellowish-green flowers in separate male and female catkins appear in spring as the leaves emerge. Fruits are oval acorns (to 1” long), with spiny, scaly cups that extend to approximately 2/3 the acorn length. Acorn crops can be quite abundant and are an important source of food for wildlife. Oblong to lance-shaped, chestnut-like, glossy dark green leaves (to 7” long) have bristle-tipped marginal teeth at the terminal point of each parallel vein. Fall color is variable, ranging from an attractive golden brown to undistinguished pale brown.Genus name comes from the classical Latin name for oak trees.Specific epithet means exceedingly acute or sharp in reference to the sawtooth leaf margins.
","
Problems
Chlorosis (yellowing of the leaves) is common in neutral to alkaline soils, and can severely damage the tree. Otherwise, sawtooth oak is considered to be a low-maintence tree with good pest resistance. Oaks in general are susceptible to a large number of diseases, including oak wilt, chestnut blight, shoestring root rot, anthracnose, oak leaf blister, cankers, leaf spots and powdery mildew. Potential insect pests include scale, oak skeletonizer, leaf miner, galls, oak lace bugs, borers, caterpillars and nut weevils.
","
Garden Uses
A medium shade tree for large lawns or parks.
",0,0,0,0,0,0,1,0,0,0,0,0,0,0
Not found,California Live Oak,0,Quercus Agrifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=280711&isprofile=1&basic=White+Oak,White Oak, white oak ,Quercus Alba,Quercus alba , Tree, Fagaceae, Eastern United States, 3 to 9, 3 , 9, 50.00 to 80.00 feet, 50.00 ,80.00,feet, 50.00 to 80.00 feet, 50.00 ,80.00,feet, May, Yellowish-green, Full sun, Dry to medium, Medium," Shade Tree, Street Tree", Insignificant,, Showy,,," Drought, Clay Soil, Dry Soil, Shallow-Rocky Soil, Black Walnut","
Culture
Best grown in rich, moist, acidic, well-drained loams in full sun. Adapts to a wide variety of soil conditions with good drought tolerance.
","
Noteworthy Characteristics
Quercus alba, commonly called white oak, is a large deciduous Missouri native tree of the white oak group. It typically occurs in dry upland slopes and ledges as well as lowland valleys and ravines throughout the State. Grows to 50-80' tall in cultivation and taller (to 100') in the wild. Pyramidal when young, but matures into a substantial tree with a wide-spreading, rounded crown. Insignificant yellowish-green flowers in separate male and female catkins appear in spring shortly after the leaves emerge. Fruits are oval acorns (to 3/4"" long) with warty-scaled cups. Leaves (4-9"" long) have 7 to 9 deep rounded lobes. Leaves emerge pinkish in spring, but mature to dark green. Variable fall color ranges from uninteresting browns to quality shades of dark red. White oak grows over much of eastern North America and is an important hardwood timber tree. Widely used in landscapes, but slow growth rate and large size has somewhat tempered its popularity. 

White oak is the Illinois State Tree.Genus name comes from the classical Latin name for oak trees.Species name of alba means white in reference to the light ash-gray bark.
","
Problems
Potential diseases include oak wilt, anthracnose and oak leaf blister. Potential insects include scale, oak skeletonizer, leaf miner and lace bug.
","
Garden Uses
Large shade tree, street tree or lawn tree. Needs a large space in which to grow.
",0,0,0,0,0,1,1,1,0,1,1,0,0,0
