Plant url,Common name,Common Name - MBG,Botanical name,Botanical Name - MBG,Type,Family,Native range,Zone,Zone low,Zone high,Height,Height low,Height high,Unit,Spread,Spread low,Spread high,Unit,Bloom Time,Bloom Description,Sun,Water,Maintenance,Suggested Use,Flower,Attracts,Fruit,Leaf,Other,Tolerate,Culture,Noteworthy characteristics,Problems,Garden uses,Hummingbirds,Butterflies,Birds,Erosion,Rabbit,Black Walnut,Drought,Clay Soil,Deer,Dry Soil,Shallow-Rocky Soil,Heavy Shade,Wet Soil,Air Pollution
Not found,0,0,Fouquieria columnaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fouquieria diguetii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fouquieria splendens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fragaria ananassa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fragaria bringhurstii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fragaria cascadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fragaria chiloensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=286348&isprofile=1&basic=Fragaria+vesca,0,wild strawberry ,Fragaria vesca,Fragaria vesca,Herbaceous perennial,Rosaceae,Temperate northern Hemisphere,5 to 9,5,9,0.25 to 0.75 feet,0.25,0.75,feet,0.75 to 1.00 feet,0.75,1,feet,May to August,White with yellow center,Full sun to part shade,Medium,Medium," Ground Cover, Naturalize",Showy,," Showy, Edible",,,Deer,"
Culture
Best grown in humusy, fertile, medium moisture, well-drained soil in full sun to part shade. Prefers full sun. Plant will spread by runners and may self-seed if fruit is not harvested.
","
Noteworthy Characteristics
Fragaria vesca, commonly called woodland strawberry, is a small-fruited, everbearing wild strawberry that is native to Europe and Asia. Varieties of the species are found in North America both naturally and as introduced. This is a compact, stemless, 4-8” tall plant that spreads indefinitely by runners that root as they go. Numerous, small, 5-petaled white flowers with yellow centers appear throughout summer. Tri-foliate, coarsely-toothed, green leaves. Flowers are followed by edible, bright red strawberries (1/2” long) that may be harvested throughout summer. Flowers and fruit are usually simultaneously present on plants in summer. Although Steyermark finds F. vesca var. americana to be present in Missouri, the common wild strawberry of Missouri is a similar species, F. virginiana var. illinoensis.Genus name comes from the Latin word fraga meaning strawberry presumably from fragrans meaning fragrant in reference to the perfume of the fruit.Specific epithet means edible.
","
Problems
Strawberries are susceptible to a number of fungal diseases including anthracnose, leaf spots, rots, wilts, powdery mildew and blights. Insect visitors include spider mites and aphids. Leaf scorch may occur in hot summer climates. This species has good resistance to the aforementioned diseases and insects.
","
Garden Uses
Woodland strawberry is generally grown for its ornamental features because the fruits are so small. Native plant gardens. Edger or groundcover. Rock gardens. Open woodland areas. Also may be grown in containers or pots.
",,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=291715&isprofile=1&basic=Fragaria+virginiana,0,scarlet strawberry ,Fragaria virginiana,Fragaria virginiana,Herbaceous perennial,Rosaceae,Eastern North America,5 to 9,5,9,0.25 to 0.75 feet,0.25,0.75,feet,1.00 to 2.00 feet,1,2,feet,April to May,white,Full sun to part shade,Medium,Medium," Ground Cover, Naturalize",Showy,Birds," Showy, Edible",,," Deer, Drought, Erosion","
Culture
Winter hardy to USDA Zones 4-9 where these plants are easily grown in fertile, moist to dry-mesic, well-drained soils in full sun to part shade.  Prefers organically rich, sandy loams.  This is a cool-season perennial that grows best in spring and fall.  After setting fruit, plants may slow down or go dormant in hot summer months.  Plants flower reliably in spring, but the subsequent appearance of fruit is dependent upon climatic conditions.  Plants spread indefinitely by runners that root as they sprawl along the ground.  Plants generally dislike high summer heat, humidity and strong drying winds.  Propagate from runners.
","
Noteworthy Characteristics
Fragaria virginiana, commonly called wild strawberry, is a ground-hugging herbaceous perennial that typically grows to 4-7” tall but spreads indefinitely by runners (stolons) which root to form new plants as they sprawl along the ground, often forming large colonies over time.  It is native to woodland openings, meadows, prairies, limestone glades and cleared areas including roadsides from Newfoundland to Alberta south to Georgia, Tennessee, and Oklahoma.  Each trifoliate leaf has three coarsely toothed leaflets (each leaflet to 2 1/2” long), with each leaf appearing on a slender stalk (to 6” long).  Five-petaled white flowers (to 3/4” across) with numerous yellow-anthered center stamens bloom in April-May in flat umbel-like clusters (4-6 flowers each) located separate from and below the leaves on stalks that do not exceed the length of the leaf stalk.  Flowers give way to achene-dotted ovoid fruits (strawberries) which mature to red in a much smaller size (to 1/2” and across) than fruits produced by cultivated strawberry plants.  Seeds are embedded in the pits of the strawberries.  Wild strawberries have a sweet tart flavor.  Botanically, the achenes are the true fruits and the red strawberries are actually false fruits (enlarged flower receptacles).  

Cultivated strawberries found in stores are hybrid crosses between F. virginiana (native to North America) and F. chiloensis (native to western coastal South America including Chile) which combine the excellent taste of the former with the larger fruit size of the latter.Genus name comes from the Latin word fraga meaning strawberry presumably from fragrans meaning fragrant in reference to the perfume of the fruit.Specific epithet means of Virginia.Historically, many plants in this genus were mulched with straw in order to combat the possible onset of fungal diseases, hence the common name of strawberry.
","
Problems
Strawberries are susceptible to a large number of potential diseases, including but not limited to:  foliage diseases (leaf spot, scorch), root rots (red stele, black root rot), fruit rots (anthracnose, leather rot), gray mold and viruses.  Tarnished plant bugs, spider mites, aphids, leafrollers, slugs, nematodes and strawberry weevils are occasional insect problems
","
Garden Uses
Ground cover or border plant.  Woodland gardens.  Erosion control on slopes.  Fruits are quite small but very tasty and may be eaten fresh off the vine or cooked into a variety of dishes including pies and jams.
",,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=265525&isprofile=1&basic=Frangula+alnus,0,alder buckthorn ,Frangula alnus,Frangula alnus 'Asplenifolia',Deciduous shrub,Rhamnaceae,,2 to 7,2,7,10.00 to 12.00 feet,10,12,feet,6.00 to 10.00 feet,6,10,feet,May,Whitish-green,Full sun to part shade,Medium,Low,,Insignificant,,Showy,,,,"
Culture
Easily grown in average, medium moisture, well-drained soils in full sun to part shade. Prefers consistent moisture. Adapts to a variety of soils. Species plants will self-seed, but new seedlings are not always true. Self-seeding can occur in optimum conditions. Best propagated from cuttings. Plant 24-30” apart for a hedge that may be pruned to desired height.
","
Noteworthy Characteristics
Frangula alnus is commonly called alder buckthorn because it is frequently seen in the wild growing in moist soils near alders (genus Alnus). It is also commonly called glossy buckthorn in reference to its glossy leaves. Glossy, oval to obovate, dark green leaves (to 3” long) retain green color well into fall, usually resulting in poor fall color. Insignificant whitish-green flowers appear in axillary clusters in May-June. Flowers are attractive to bees. Flowers are followed by inedible berries that ripen in July. Berries change from green to red to dark purple as they mature. Birds are attracted to the berries and help spread them over the landscape and into neighboring areas. This plant is considered invasive in parts of the Northeast and Midwest regions of the United States. Check local laws before planting this species or any cultivars derived from it. Also consider choosing a native alternative such as common witch hazel (Hamamelis virginiana), blackhaw viburnum (Viburnum prunifolium), or black chokeberry (Aronia melanocarpa).The genus name Frangula comes from the word ""frango"", meaning fragile or brittle, in reference to the tendency of the twigs of some species to break easily.'Asplenifolia' is an upright, spreading, deciduous shrub which typically grows 6-10' tall. Clusters of whitish-green flowers appear in the leaf axils in May. Flowers are attractive to bees but not particularly showy. Flowers give way to green drupes (1/4"" across) which turn red and finally black over the period of July to September. Glossy green leaves are quite unusual in that they have the general appearance of fern pinnae: extremely narrow (to 2.5"" long but only 2"" wide) with irregular margins. Also sometimes commonly called fern-leaf buckthorn.
","
Problems
Japanese beetles, caterpillars and scale may appear. Nematodes can attack the roots. Watch for cankers, leaf spots and rust.
","
Garden Uses
Shrub borders. Backgrounds.
",,,,,,,,,,,,,,
Not found,0,0,Frangula betulifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frangula blumeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frangula californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frangula caroliniana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frangula purshiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frangula rubra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frangula sphaerosperma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frankenia jamesii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frankenia johnstonii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frankenia palmeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frankenia pulverulenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frankenia salina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=287338&isprofile=1&basic=Franklinia+alatamaha,0,Franklin tree ,Franklinia alatamaha,Franklinia alatamaha,Tree,Theaceae,Southeastern United States,5 to 8,5,8,10.00 to 20.00 feet,10,20,feet,6.00 to 15.00 feet,6,15,feet,July to August,White,Full sun to part shade,Medium,Medium,Flowering Tree," Showy, Fragrant",,,Good Fall,,,"
Culture
Best grown in organically rich, medium moisture, well-drained soils in full sun to part shade. Must have good soil drainage. Consider raised plantings in poorly-drained heavy clay soils such as those present in much of the St. Louis area. Perhaps best in full sun in northern climates, but appreciates some afternoon shade in hot summer climates. May not be reliably winter hardy in the northern parts of USDA Zone 5 where it should be planted in a protected location. Hard to transplant because of its sparsely fibrous root system, and is best left undisturbed once planted in the landscape.
","
Noteworthy Characteristics
Franklinia alatamaha, commonly called Franklin tree, typically grows as a single-trunk tree with a rounded crown or as a multi-stemmed shrub.  As a single trunk tree, it can grow to 20’ tall or more, but is more often seen growing much shorter.  Camellia-like, cup-shaped, 5-petaled, sweetly-fragrant, white flowers (to 3” diameter) bloom in late summer to early fall.  Each flower sports a boss of egg-yolk yellow center stamens.  Narrow, oblong-obovate, glossy dark green leaves (to 5” long) turn quality shades of orange, red and purple in autumn.  John Bartram was appointed Royal Botanist for North America by King George III in 1765.  In that same year, John Bartram and his son William discovered franklinia growing in a 2-3 acre tract along the banks of the Altamaha River in southeastern Georgia.  Franklinia has never been observed growing in any other place than along the Altamaha River.  In a return trip in 1773, William Bartram collected seed from this site and brought it back to the Bartram's garden in Philadelphia where the tree was successfully grown.  This tree has been extinct in the wild since 1803.  It has been perpetuated in cultivation (all plants derive from the seed collected by Bartram) not only because of its rarity but also because of its attractive flowers and foliage.  The current genetic base of this plant is quite narrow in large part because all plants currently in existence in the world come from the materials collected by the Bartrams.  Franklinia belongs to the tea family and is closely related to Stewartia and Gordonia (loblolly bay).  It is not known why this tree disappeared in the wild.  Land along the Altamaha River was cleared for cotton plantations leading to one theory that a cotton pathogen found in the soil (carried downstream through erosion) was the main cause of the extinction of the colony.  Other extinction theories include decline from climate change, destruction by man, single colony of plants was not genetically diverse enough to withstand pathogens or changing conditions, or a local disaster (flood or fire).Genus name honors Benjamin Franklin (1706-1790), American printer, scientist, philosopher and statesman.Specific epithet name has an extra ""a"" in it (apparently because of an alternate spelling for the river when the tree was named).
","
Problems
Wilt and root rot can be serious problems.  In general, this tree has a reputation for being difficult to grow.
","
Garden Uses
Specimen tree or large shrub valued for its late summer flowers, good fall color and interesting history. Franklinia deserves a prominent location in the landscape.
",,,,,,,,,,,,,,
Not found,0,0,Frasera albicaulis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera albomarginata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera caroliniensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera coloradensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera fastigiata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera gypsicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera neglecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera paniculata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera parryi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera puberulenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera speciosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Frasera tubulosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fraxinus albicans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282936&isprofile=1&basic=Fraxinus+americana,0,white ash ,Fraxinus americana,Fraxinus americana,Tree,Oleaceae,Eastern North America,3 to 9,3,9,60.00 to 80.00 feet,60,80,feet,60.00 to 80.00 feet,60,80,feet,April to May,Purplish,Full sun,Medium,Medium," Shade Tree, Street Tree",Showy,Birds,,Good Fall,," Deer, Black Walnut","
Culture
Best grown in moist, organically rich, well-drained loams in full sun.  Moderate drought tolerance.  Best sited in locations protected from strong winds.  Generally tolerant of urban conditions, particularly if well-sited in the landscape.   Tolerant of neutral to slightly alkaline soil conditions.
","
Noteworthy Characteristics
Fraxinus americana, commonly called white ash, is native to eastern North America.  In Missouri, it typically occurs in dry and rocky upland woods, glades and moist low woods along streams, bluffs and slopes throughout the state (Steyermark).   This is the largest of the native ashes, typically growing 60-80’ tall.  Young trees are pyramidal in shape, gradually maturing to a more rounded crown.  White ash is primarily dioecious (separate male and female trees).  Clusters of apetalous purplish male and female flowers appear on separate trees in April-May before the late-to-emerge foliage.  Fertilized female flowers give way to drooping clusters of winged samaras (to 2” long) that ripen in fall and may persist on the tree throughout winter.  Features odd-pinnate compound leaves with 7 leaflets (less frequently 5 or 9). Oval to oblong-lanceolate leaflets (3-5” long) are dark green above and whitish green below.  Foliage turns yellow with purple shading in fall.  Gray bark develops distinctive diamond-shaped ridging on mature trees.  White ash is a valuable timber tree.  Its wood is commercially used for a variety of products including tool handles, oars, garden furniture and sports equipment.  White ash is the wood used for Louisville Slugger baseball bats.Genus name is the classical Latin name for ash trees.Specific epithet means of North or South America.
","
Problems
Emerald ash borer is native to Asia.  It was first discovered in the U. S. (southeastern Michigan) in 2002.  It has now spread to a number of additional states in the northeast and upper Midwest, and is expected to continue spreading.  Emerald ash borer will typically kill an ash tree within 3-5 years after infestation.  Once infestation occurs, it is very difficult to eradicate this pest which feeds under the bark and bores into wood.  This borer now constitutes a serious threat to all species of ash in North America.  White ash trees are generally susceptible to a number of additional insect problems including ash borer, lilac borer, carpenter worm, oyster shell scale, leaf miners, fall webworms, ash sawflies and ash leaf curl aphid.  Potential disease problems include fungal leaf spots, powdery mildew, rust, anthracnose, cankers and ash yellows.  General ash decline is also a concern.  Brittle branches are susceptible to damage from high winds and snow/ice.
","
Garden Uses
Planting new ash trees is no longer recommended given the susceptibility of this tree to the emerald ash borer.  Ash trees have typically been used over time in a variety of applications including shade tree, street tree or lawn tree.
",,,,,,,,,,,,,,
Not found,0,0,Fraxinus anomala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fraxinus berlandieriana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fraxinus caroliniana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fraxinus chinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fraxinus cuspidata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fraxinus dipetala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282928&isprofile=1&basic=Fraxinus+excelsior,0,European ash ,Fraxinus excelsior,Fraxinus excelsior,Tree,Oleaceae," Europe, Caucasus",5 to 7,5,7,70.00 to 80.00 feet,70,80,feet,50.00 to 60.00 feet,50,60,feet,April to May,Green,Full sun,Medium,Medium," Shade Tree, Street Tree",Insignificant,,,,,Deer,"
Culture
Best grown in moist, organically rich, well-drained loams in full sun.  Best performance usually occurs in climates with cool summer temperatures.  Avoid hot and dry conditions.
","
Noteworthy Characteristics
Fraxinus excelsior, commonly called European ash or common ash, is native to Europe and western Asia.  It is a large, rounded, deciduous tree that grows to 70-80’ (less frequently to 140’) tall.   It is a popular landscape tree in Europe, but has not been very popular in the U.S., in part because of its susceptibility to borers.Genus name is the classical Latin name for ash trees.Specific epithet comes from the Latin word excelsus meaning lofty or high.
","
Problems
Emerald ash borer is native to Asia.  It was first discovered in the U. S. (southeastern Michigan) in 2002.  It has now spread to a number of additional states in the northeast and upper Midwest, and is expected to continue spreading.  Emerald ash borer will typically kill an ash tree within 3-5 years after infestation.  Once infestation occurs, it is very difficult to eradicate this pest which feeds under the bark and bores into wood.  This borer now constitutes a serious threat to all species of ash in North America.  European ash trees are generally susceptible to a number of additional insect problems including ash borer, lilac borer, carpenter worm, oyster shell scale, leaf miners, fall webworms, ash sawflies and ash leaf curl aphid.  Potential disease problems include fungal leaf spots, powdery mildew, rust, anthracnose, cankers and ash yellows.  General ash decline is also a concern.  Brittle branches are susceptible to damage from high winds and snow/ice.
","
Garden Uses
Planting new European ash trees is no longer recommended given the susceptibility of this tree to the emerald ash borer.  Ash trees have typically been used over time in a variety of applications including shade tree, street tree or lawn tree.
",,,,,,,,,,,,,,
Not found,0,0,Fraxinus gooddingii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fraxinus greggii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fraxinus latifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282961&isprofile=1&basic=Fraxinus+mandshurica,0,Manchurian ash ,Fraxinus mandshurica,Fraxinus mandshurica,Tree,Oleaceae,Eastern Asia,3 to 6,3,6,40.00 to 50.00 feet,40,50,feet,20.00 to 25.00 feet,20,25,feet,April,Greenish-yellow,Full sun,Medium,Medium,,Insignificant,,,Good Fall,," Drought, Clay Soil","
Culture
Best grown in consistently moist, well-drained loams (clay or sandy) in full sun.  Tolerates light shade.  Adapts to dry soil conditions.  Performs poorly in climates south of USDA Zone 6.
","
Noteworthy Characteristics
Fraxinus mandshurica, commonly called Manchurian ash, is a medium to large deciduous tree that typically grows to 40-50' (less frequently to 100') tall with a dense, oval to rounded crown.  It is native to wooded slopes and open valleys of northeast Asia and Japan.  Pinnate compound leaves grow to 10-15"" long, each leaf having up to 11 nearly stalkless, coarsely-toothed, lance-shaped leaflets (3-5"" long).  Leaflets are matt green above and downy on both sides, with distinctive sunken veins.  Attractive yellow fall color.  Non-showy, apetalous, greenish-yellow flowers in compact panicles begin bloom in spring before the leaves emerge.  This tree is sometimes dioecious.  Female flowers give way to winged samaras (1-2"" long) which mature in August-October in drooping clusters.  Manchurian ash is similar in appearance to Fraxinus nigra (black ash), and was once designated as a subspecies (Fraxinus nigra subsp. mandshurica).Genus name is the classical Latin name for ash trees.Specific epithet means of Manchuria.
","
Problems
Emerald ash borer is native to Asia.  It was first discovered in the U. S. (southeastern Michigan) in 2002.  It has now spread to a number of additional states in the northeast and upper Midwest, and is expected to continue spreading.  Emerald ash borer will typically kill an ash tree within 3-5 years after infestation.  Once infestation occurs, it is very difficult to eradicate this pest which feeds under the bark and bores into wood.  This borer now constitutes a serious threat to all species of ash in North America.  Manchurian ash may have some resistance to the emerald ash borer (tree and borer are both native to China), but supporting evidence is not well developed.  Manchurian ash trees are generally susceptible to a number of additional insect problems including ash borer, lilac borer, cottony ash psyllids, carpenter worm, oyster shell scale, leaf miners, fall webworms, ash sawflies and ash leaf curl aphid.  Potential disease problems include fungal leaf spots, powdery mildew, rust, anthracnose, cankers and ash yellows.
","
Garden Uses
Manchurian ash has been uncommonly planted in many parts of North America in the past.  Planting new trees is no longer recommended given the susceptibility of this tree to the emerald ash borer.
",,,,,,,,,,,,,,
Not found,0,0,Fraxinus mariesii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Not found,0,0,Fraxinus nigra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282970&isprofile=1&basic=Fraxinus+ornus,0,flowering ash ,Fraxinus ornus,Fraxinus ornus,Tree,Oleaceae," Southern Europe, Asia Minor",6 to 9,6,9,40.00 to 50.00 feet,40,50,feet,40.00 to 50.00 feet,40,50,feet,April to May,Creamy white,Full sun,Medium,Medium," Shade Tree, Street Tree, Flowering Tree"," Showy, Fragrant",Birds,,,," Deer, Drought","
Culture
Best grown in moist, organically rich, well-drained loams in full sun.  Moderate drought tolerance.  Best sited in locations protected from strong winds. Best performance usually occurs in climates with cool summer temperatures. This tree may not be reliably winter hardy throughout the St. Louis area.
","
Noteworthy Characteristics
Fraxinus ornus, commonly called flowering ash, produces a spectacular display of fragrant creamy white flowers in May.  It is native to southern Europe and western Asia.  This is a rounded, deciduous tree that grows to 40-50’ tall with a relatively short trunk featuring smooth, gray bark.  Perfect, fragrant, creamy white flowers appear in axillary and terminal panicles (to 5” long) in May.  Flowers give way to somewhat unattractive clusters of winged seeds (to 2” long) that ripen in fall and may persist on the tree throughout winter.  Odd-pinnate compound leaves (5-8” long) have 5-9 leaflets.  Leaflets (2-3” long) are ovate to oblong, toothed and dark green above.  Fall color is somewhat undistinguished, ranging from yellow-burgundy to red-purple.  Also commonly called manna ash.  This tree is commercially grown in Sicily for manna which is a sweet, gummy sap taken from slits made in the bark.Genus name is the classical Latin name for ash trees.
","
Problems
Emerald ash borer is native to Asia.  It was first discovered in the U. S. (southeastern Michigan) in 2002.  It has now spread to a number of additional states in the northeast and upper Midwest, and is expected to continue spreading.  Emerald ash borer will typically kill an ash tree within 3-5 years after infestation.  Once infestation occurs, it is very difficult to eradicate this pest which feeds under the bark and bores into wood.  This borer now constitutes a serious threat to all species of ash in North America.  Flowering ash trees are generally susceptible to a number of additional insect problems including ash borer, lilac borer, carpenter worm, oyster shell scale, leaf miners, fall webworms, ash sawflies and ash leaf curl aphid.  Potential disease problems include fungal leaf spots, powdery mildew, rust, anthracnose, cankers and ash yellows.  General ash decline is also a concern.  Brittle branches are susceptible to damage from high winds and snow/ice.
","
Garden Uses
Planting new flowering ash trees is no longer recommended given the susceptibility of this tree to the emerald ash borer.  Ash trees have typically been used over time in a variety of applications including shade tree, street tree or lawn tree.
",,,,,,,,,,,,,,
Not found,0,0,Fraxinus papillosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
